Car_id,Date,Customer Name,Gender,Annual Income,Dealer_Name,Company,Model,Engine,Transmission,Color,Price ($),Dealer_No ,Body Style,Phone,Dealer_Region
C_CND_003925,44754,Maud,Male,581000,Star Enterprises Inc,Volkswagen,GTI,Overhead Camshaft,Manual,Black,25000,99301-3882,SUV,8579187,Pasco
C_CND_003926,44754,Chloe,Male,640000,Nebo Chevrolet,Chrysler,Concorde,Overhead Camshaft,Manual,Pale White,28001,06457-3834,Hardtop,7648264,Middletown
C_CND_003927,44754,Michael,Female,372000,Tri-State Mack Inc,Toyota,Camry,Overhead Camshaft,Manual,Black,29000,85257-3102,Hatchback,7312198,Scottsdale
C_CND_003928,44754,Zariah,Female,555000,McKinney Dodge Chrysler Jeep,Nissan,Frontier,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,26000,85257-3102,Hatchback,8983692,Austin
C_CND_003929,44754,Zoe,Male,1676000,Motor Vehicle Branch Office,Volkswagen,Jetta,DoubleÃ‚Â Overhead Camshaft,Auto,Red,69600,78758-7841,Passenger,7426711,Middletown
C_CND_003930,44754,Zoey,Male,1400000,Nebo Chevrolet,Ford,Mustang,Overhead Camshaft,Manual,Black,22000,06457-3834,Hatchback,8850809,Aurora
C_CND_003931,44754,Zuri,Male,1301000,New Castle Ford Lincoln Mercury,Volvo,S80,Overhead Camshaft,Manual,Pale White,21100,60504-7114,Sedan,8274165,Greenville
C_CND_003932,44754,Aaliyah,Male,575000,Pars Auto Sales,Chrysler,Sebring Coupe,Overhead Camshaft,Manual,Red,21000,38701-8047,Sedan,6099139,Pasco
C_CND_003933,44754,Abby,Female,13500,Pitre Buick-Pontiac-Gmc of Scottsdale,Ford,Ranger,Overhead Camshaft,Manual,Black,18000,99301-3882,Hatchback,8250590,Janesville
C_CND_003934,44754,Abigail,Male,766000,Progressive Shippers Cooperative Association No,Mercedes-B,C-Class,Overhead Camshaft,Manual,Pale White,17000,53546-9427,Hatchback,7267892,Scottsdale
C_CND_003935,44754,Adriana,Male,910000,Rabun Used Car Sales,Oldsmobile,Silhouette,DoubleÃ‚Â Overhead Camshaft,Auto,Black,60000,85257-3102,Sedan,7719086,Austin
C_CND_003936,44755,Jamir,Male,1100000,Tri-State Mack Inc,Dodge,Ram Pickup,Overhead Camshaft,Manual,Black,19000,85257-3102,SUV,6311663,Scottsdale
C_CND_003937,44755,Jared,Female,710000,U-Haul CO,Porsche,Boxter,Overhead Camshaft,Manual,Red,24000,78758-7841,SUV,8222561,Austin
C_CND_003938,44755,Jasiah,Male,892500,Buddy Storbeck's Diesel Service Inc,Volvo,S70,DoubleÃ‚Â Overhead Camshaft,Auto,Black,26500,06457-3834,SUV,8646549,Middletown
C_CND_003939,44755,Jason,Female,730000,C & M Motors Inc,Honda,CR-V,DoubleÃ‚Â Overhead Camshaft,Auto,Black,31000,60504-7114,SUV,7375128,Aurora
C_CND_003940,44755,Jayden,Female,790000,Capitol KIA,Audi,A6,Overhead Camshaft,Manual,Pale White,13000,38701-8047,SUV,7213344,Greenville
C_CND_003941,44755,Mia,Female,550000,New Castle Ford Lincoln Mercury,Saturn,SW,Overhead Camshaft,Manual,Black,36000,60504-7114,Passenger,6088674,Aurora
C_CND_003942,44755,Miah,Male,13500,Pars Auto Sales,BMW,328i,DoubleÃ‚Â Overhead Camshaft,Auto,Black,16000,38701-8047,Sedan,8694630,Greenville
C_CND_003943,44755,Melissa,Female,13500,Clay Johnson Auto Sales,Honda,Passport,Overhead Camshaft,Manual,Black,22000,78758-7841,Hardtop,8082354,Austin
C_CND_003944,44755,Mikaela,Female,675000,Progressive Shippers Cooperative Association No,Acura,TL,Overhead Camshaft,Manual,Pale White,14000,53546-9427,Hatchback,8300507,Janesville
C_CND_003945,44755,Mikayla,Male,441000,Rabun Used Car Sales,Dodge,Intrepid,DoubleÃ‚Â Overhead Camshaft,Auto,Red,31000,85257-3102,Sedan,6604757,Scottsdale
C_CND_003946,44755,Sofia,Male,1090000,Rabun Used Car Sales,Chevrolet,Prizm,Overhead Camshaft,Manual,Red,22000,85257-3102,Hatchback,6275738,Austin
C_CND_003947,44755,Sophia,Male,1365000,Race Car Help,Honda,Odyssey,Overhead Camshaft,Manual,Pale White,27500,78758-7841,Passenger,6120038,Austin
C_CND_003948,44755,Sophie,Male,1750000,Ryder Truck Rental and Leasing,Dodge,Ram Pickup,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,45000,06457-3834,Hatchback,8748021,Middletown
C_CND_003949,44755,Stacy,Male,13500,Saab-Belle Dodge,Chrysler,Sebring Coupe,Overhead Camshaft,Manual,Pale White,26000,60504-7114,Sedan,6190599,Aurora
C_CND_003950,44755,Stella,Male,580000,Scrivener Performance Engineering,Subaru,Forester,Overhead Camshaft,Manual,Red,17000,38701-8047,Hatchback,7425582,Greenville
C_CND_003951,44755,Mathilde,Female,373500,Pars Auto Sales,Volkswagen,Beetle,Overhead Camshaft,Manual,Red,21501,38701-8047,Hardtop,7630678,Greenville
C_CND_003952,44755,Oceane,Female,675000,Progressive Shippers Cooperative Association No,Volkswagen,Passat,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,31000,53546-9427,Hatchback,8111680,Janesville
C_CND_003953,44755,Ainhoa,Male,1100000,Rabun Used Car Sales,Lincoln,Navigator,DoubleÃ‚Â Overhead Camshaft,Auto,Black,19000,85257-3102,Sedan,6510070,Scottsdale
C_CND_003954,44755,Alban,Male,13500,Race Car Help,Jaguar,S-Type,Overhead Camshaft,Manual,Red,45000,78758-7841,Passenger,8598009,Austin
C_CND_003955,44755,Jessica,Male,650000,Ryder Truck Rental and Leasing,Buick,Park Avenue,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,62000,06457-3834,Hatchback,6145533,Middletown
C_CND_003956,44755,Adrianna,Male,1200000,Race Car Help,Plymouth,Neon,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,27000,78758-7841,SUV,8826085,Aurora
C_CND_003957,44755,Aileen,Female,1080000,Ryder Truck Rental and Leasing,Honda,Accord,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,21000,06457-3834,Sedan,7736555,Greenville
C_CND_003958,44755,Aimee,Female,1005000,Saab-Belle Dodge,Cadillac,Eldorado,Overhead Camshaft,Manual,Black,29500,60504-7114,Passenger,8383181,Pasco
C_CND_003959,44755,Aisha,Female,13500,Scrivener Performance Engineering,Volkswagen,Jetta,DoubleÃ‚Â Overhead Camshaft,Auto,Black,22000,38701-8047,Passenger,7088167,Janesville
C_CND_003960,44755,Alana,Male,13500,Star Enterprises Inc,Dodge,Stratus,Overhead Camshaft,Manual,Red,37000,99301-3882,Hatchback,8590851,Scottsdale
C_CND_003961,44756,Jaylen,Male,695000,Chrysler of Tri-Cities,Chrysler,LHS,DoubleÃ‚Â Overhead Camshaft,Auto,Black,17000,99301-3882,Hatchback,8111969,Pasco
C_CND_003962,44756,Jayson,Female,855000,Chrysler Plymouth,Oldsmobile,Cutlass,DoubleÃ‚Â Overhead Camshaft,Auto,Red,15000,53546-9427,Sedan,8875569,Janesville
C_CND_003963,44756,Jelani,Male,522500,Classic Chevy,Chevrolet,Metro,DoubleÃ‚Â Overhead Camshaft,Auto,Black,31500,85257-3102,Passenger,8840862,Scottsdale
C_CND_003964,44756,Jeremiah,Female,990000,Clay Johnson Auto Sales,Acura,RL,Overhead Camshaft,Manual,Red,34000,78758-7841,SUV,6813357,Austin
C_CND_003965,44756,Jessica,Male,867000,Tri-State Mack Inc,Toyota,Tacoma,Overhead Camshaft,Manual,Pale White,24000,85257-3102,Hardtop,6806992,Austin
C_CND_003966,44756,Miley,Male,13500,Saab-Belle Dodge,Volkswagen,Cabrio,DoubleÃ‚Â Overhead Camshaft,Auto,Black,16000,60504-7114,Sedan,6352171,Aurora
C_CND_003967,44756,Miranda,Male,738000,Scrivener Performance Engineering,Lincoln,Town car,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,18000,38701-8047,Hatchback,6529789,Greenville
C_CND_003968,44756,Miriam,Male,13500,Star Enterprises Inc,Ford,Explorer,DoubleÃ‚Â Overhead Camshaft,Auto,Black,22000,99301-3882,Hatchback,7693920,Pasco
C_CND_003969,44756,Stephanie,Male,13500,Star Enterprises Inc,Hyundai,Accent,Overhead Camshaft,Manual,Black,18000,99301-3882,Hatchback,8619863,Pasco
C_CND_003970,44756,Stephany,Male,2005000,Suburban Ford,Cadillac,Eldorado,DoubleÃ‚Â Overhead Camshaft,Auto,Red,31500,53546-9427,Passenger,6123776,Janesville
C_CND_003971,44756,Tatiana,Male,523000,Tri-State Mack Inc,Toyota,Land Cruiser,DoubleÃ‚Â Overhead Camshaft,Auto,Red,33000,85257-3102,SUV,7797212,Scottsdale
C_CND_003972,44756,Taylor,Male,420000,U-Haul CO,Honda,Accord,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,21001,78758-7841,Sedan,6569368,Austin
C_CND_003973,44756,Eloic,Male,680000,Saab-Belle Dodge,Ford,Contour,DoubleÃ‚Â Overhead Camshaft,Auto,Red,19000,60504-7114,Sedan,8520789,Aurora
C_CND_003974,44756,Margaux,Male,750000,Scrivener Performance Engineering,Plymouth,Voyager,Overhead Camshaft,Manual,Red,12000,38701-8047,Passenger,6211048,Greenville
C_CND_003975,44756,Matteo,Male,531000,Progressive Shippers Cooperative Association No,Subaru,Forester,DoubleÃ‚Â Overhead Camshaft,Auto,Black,22001,53546-9427,Hardtop,7755640,Janesville
C_CND_003976,44756,Laura,Male,640000,Suburban Ford,BMW,328i,Overhead Camshaft,Manual,Red,21000,53546-9427,Sedan,6209958,Janesville
C_CND_003977,44756,Alejandra,Male,13500,Suburban Ford,Hyundai,Sonata,Overhead Camshaft,Manual,Pale White,13000,53546-9427,SUV,6979878,Austin
C_CND_003978,44756,Alessandra,Male,675000,Tri-State Mack Inc,Dodge,Durango,DoubleÃ‚Â Overhead Camshaft,Auto,Black,24000,85257-3102,SUV,6216589,Middletown
C_CND_003979,44756,Alexa,Male,13500,U-Haul CO,Volkswagen,Passat,DoubleÃ‚Â Overhead Camshaft,Auto,Black,9000,78758-7841,Hatchback,8568403,Aurora
C_CND_003980,44756,Alexandra,Male,622000,Progressive Shippers Cooperative Association No,Chevrolet,Prizm,Overhead Camshaft,Manual,Pale White,22000,53546-9427,Hatchback,6783304,Greenville
C_CND_003981,44758,Jeremy,Male,680000,Diehl Motor CO Inc,Mitsubishi,Montero Sport,DoubleÃ‚Â Overhead Camshaft,Auto,Red,39000,06457-3834,SUV,7137513,Middletown
C_CND_003982,44758,Jermaine,Male,500000,Enterprise Rent A Car,Volvo,C70,Overhead Camshaft,Manual,Black,17000,60504-7114,Hatchback,6391281,Aurora
C_CND_003983,44758,Jesse,Male,550000,Gartner Buick Hyundai Saab,Lincoln,Town car,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,18000,38701-8047,Hatchback,8567585,Greenville
C_CND_003984,44758,Joel,Male,730000,Hatfield Volkswagen,Mitsubishi,Galant,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,36000,99301-3882,Passenger,8138387,Pasco
C_CND_003985,44758,John,Male,875000,Iceberg Rentals,Mitsubishi,Montero,Overhead Camshaft,Manual,Black,16000,53546-9427,SUV,8970414,Janesville
C_CND_003986,44758,Jonathan,Female,13500,McKinney Dodge Chrysler Jeep,Volkswagen,GTI,DoubleÃ‚Â Overhead Camshaft,Auto,Red,25000,85257-3102,SUV,8410264,Scottsdale
C_CND_003987,44758,Jordan,Male,850000,Motor Vehicle Branch Office,Pontiac,Grand Prix,DoubleÃ‚Â Overhead Camshaft,Auto,Red,69000,78758-7841,Passenger,8626931,Austin
C_CND_003988,44758,Mya,Male,715000,Suburban Ford,Honda,Accord,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,21000,53546-9427,Sedan,6811909,Janesville
C_CND_003989,44758,Naomi,Male,800000,Tri-State Mack Inc,Ford,Taurus,Overhead Camshaft,Manual,Red,22000,85257-3102,SUV,6064245,Scottsdale
C_CND_003990,44758,Natalia,Male,680000,U-Haul CO,Chevrolet,Metro,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,19000,78758-7841,Passenger,6783030,Austin
C_CND_003991,44758,Natalie,Male,1010000,Progressive Shippers Cooperative Association No,Toyota,Camry,DoubleÃ‚Â Overhead Camshaft,Auto,Red,31000,53546-9427,Hatchback,7649511,Janesville
C_CND_003992,44758,Nataly,Male,13500,Rabun Used Car Sales,Mercury,Sable,Overhead Camshaft,Manual,Red,61000,85257-3102,Sedan,7366886,Scottsdale
C_CND_003993,44758,Natasha,Male,630000,Race Car Help,Lincoln,Town car,DoubleÃ‚Â Overhead Camshaft,Auto,Black,26000,78758-7841,Hatchback,6856772,Austin
C_CND_003994,44758,Nathalia,Male,605000,Ryder Truck Rental and Leasing,Chevrolet,Corvette,Overhead Camshaft,Manual,Black,26000,06457-3834,SUV,6384079,Middletown
C_CND_003995,44758,Tiana,Female,310000,Progressive Shippers Cooperative Association No,Toyota,4Runner,Overhead Camshaft,Manual,Black,25001,53546-9427,Sedan,6022289,Janesville
C_CND_003996,44758,Tiffany,Male,290000,Rabun Used Car Sales,Mitsubishi,Montero Sport,DoubleÃ‚Â Overhead Camshaft,Auto,Black,45001,85257-3102,Hatchback,6167988,Austin
C_CND_003997,44758,Valentina,Male,608000,Race Car Help,Pontiac,Bonneville,Overhead Camshaft,Manual,Black,36001,78758-7841,Hatchback,6983767,Austin
C_CND_003998,44758,Valeria,Male,13500,Ryder Truck Rental and Leasing,Mercedes-B,C-Class,Overhead Camshaft,Manual,Pale White,12001,06457-3834,Hatchback,7185376,Middletown
C_CND_003999,44758,Valerie,Male,570000,Saab-Belle Dodge,BMW,323i,Overhead Camshaft,Manual,Red,21001,60504-7114,Hatchback,8744221,Aurora
C_CND_004000,44758,Vanessa,Male,520500,Scrivener Performance Engineering,Mercedes-B,C-Class,Overhead Camshaft,Manual,Pale White,17500,38701-8047,Hatchback,7552084,Greenville
C_CND_004001,44758,Veronica,Male,1400000,Star Enterprises Inc,Mercedes-B,M-Class,Overhead Camshaft,Manual,Pale White,41001,99301-3882,Hatchback,7080454,Pasco
C_CND_004002,44758,Enzo,Male,1150000,Tri-State Mack Inc,Chevrolet,Metro,DoubleÃ‚Â Overhead Camshaft,Auto,Black,31000,85257-3102,Passenger,6700097,Scottsdale
C_CND_004003,44758,Chloe,Male,591000,Rabun Used Car Sales,Saturn,SC,DoubleÃ‚Â Overhead Camshaft,Auto,Black,33001,85257-3102,Hardtop,7032009,Austin
C_CND_004004,44758,Coline,Male,1450000,Buddy Storbeck's Diesel Service Inc,Dodge,Intrepid,Overhead Camshaft,Manual,Black,11000,06457-3834,Sedan,6519378,Middletown
C_CND_004005,44758,Kyliann,Male,800000,C & M Motors Inc,Nissan,Frontier,Overhead Camshaft,Manual,Pale White,20000,60504-7114,Hatchback,8303929,Aurora
C_CND_004006,44758,Coline,Male,752000,Capitol KIA,Ford,Mustang,Overhead Camshaft,Manual,Red,25000,38701-8047,Hatchback,8572954,Greenville
C_CND_004007,44758,Janna,Male,881000,Chrysler of Tri-Cities,BMW,323i,DoubleÃ‚Â Overhead Camshaft,Auto,Red,19000,99301-3882,Hatchback,8963820,Pasco
C_CND_004008,44758,Laura,Male,1909000,Chrysler Plymouth,Volkswagen,Jetta,Overhead Camshaft,Manual,Red,24900,53546-9427,Passenger,8544408,Janesville
C_CND_004009,44758,Alice,Male,425000,Rabun Used Car Sales,Chevrolet,Metro,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,19000,85257-3102,Passenger,6570222,Pasco
C_CND_004010,44758,Alicia,Male,2300000,Race Car Help,Mercedes-B,C-Class,Overhead Camshaft,Manual,Pale White,12000,78758-7841,Hatchback,6685427,Janesville
C_CND_004011,44758,Alison,Male,1710000,Ryder Truck Rental and Leasing,Toyota,Tacoma,Overhead Camshaft,Manual,Pale White,24000,06457-3834,Hatchback,7622134,Austin
C_CND_004012,44758,Alisson,Female,516000,Saab-Belle Dodge,Dodge,Ram Van,DoubleÃ‚Â Overhead Camshaft,Auto,Black,60000,60504-7114,Hatchback,8996181,Austin
C_CND_004013,44758,Aliyah,Male,2221000,Scrivener Performance Engineering,Mercedes-B,SL-Class,Overhead Camshaft,Manual,Red,17100,38701-8047,Hatchback,7299325,Janesville
C_CND_004014,44758,Allison,Male,13500,Star Enterprises Inc,Pontiac,Grand Prix,DoubleÃ‚Â Overhead Camshaft,Auto,Red,69000,99301-3882,Passenger,7656193,Scottsdale
C_CND_004015,44758,Allyson,Male,515000,Suburban Ford,Ford,Windstar,Overhead Camshaft,Manual,Pale White,17000,53546-9427,Sedan,7385069,Austin
C_CND_004016,44759,Joseph,Male,635000,Nebo Chevrolet,Nissan,Frontier,Overhead Camshaft,Manual,Black,53000,06457-3834,Hatchback,8477162,Middletown
C_CND_004017,44759,Joshua,Male,762000,New Castle Ford Lincoln Mercury,Chevrolet,Impala,Overhead Camshaft,Manual,Red,22000,60504-7114,Hatchback,6866413,Aurora
C_CND_004018,44759,Josiah,Female,1215000,Pars Auto Sales,Saturn,LW,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,18500,38701-8047,Hatchback,8873840,Greenville
C_CND_004019,44759,Julian,Female,610000,Pitre Buick-Pontiac-Gmc of Scottsdale,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,14001,99301-3882,Sedan,7315509,Pasco
C_CND_004020,44759,Nathalie,Male,580000,Saab-Belle Dodge,Chrysler,LHS,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,21000,60504-7114,Hatchback,8522837,Aurora
C_CND_004021,44759,Nathaly,Male,444000,Scrivener Performance Engineering,Mercedes-B,S-Class,DoubleÃ‚Â Overhead Camshaft,Auto,Black,39000,38701-8047,SUV,8099243,Greenville
C_CND_004022,44759,Tenzin,Male,700000,Ryder Truck Rental and Leasing,Volkswagen,Beetle,Overhead Camshaft,Manual,Red,21000,06457-3834,Hardtop,7736846,Middletown
C_CND_004023,44759,Nevaeh,Male,13500,Suburban Ford,Chrysler,300M,DoubleÃ‚Â Overhead Camshaft,Auto,Red,16000,53546-9427,SUV,7021200,Janesville
C_CND_004024,44759,Violet,Male,722000,Tri-State Mack Inc,Audi,A6,DoubleÃ‚Â Overhead Camshaft,Auto,Black,14000,85257-3102,SUV,7058027,Scottsdale
C_CND_004025,44759,Viviana,Female,13500,U-Haul CO,Oldsmobile,Cutlass,DoubleÃ‚Â Overhead Camshaft,Auto,Red,41000,78758-7841,Sedan,8001508,Austin
C_CND_004026,44759,Wendy,Male,450000,Buddy Storbeck's Diesel Service Inc,Chevrolet,Corvette,DoubleÃ‚Â Overhead Camshaft,Auto,Red,45000,06457-3834,SUV,7002305,Middletown
C_CND_004027,44759,Ximena,Female,535000,C & M Motors Inc,Chevrolet,Impala,Overhead Camshaft,Manual,Red,22001,60504-7114,Hatchback,7502485,Aurora
C_CND_004028,44759,Alex,Male,800000,Classic Chevy,Hyundai,Accent,Overhead Camshaft,Manual,Black,18000,85257-3102,Hatchback,8103926,Scottsdale
C_CND_004029,44759,Docian,Male,775000,Clay Johnson Auto Sales,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Red,19000,78758-7841,Sedan,6058135,Austin
C_CND_004030,44759,Bilal,Male,13500,Diehl Motor CO Inc,Oldsmobile,Cutlass,DoubleÃ‚Â Overhead Camshaft,Auto,Red,41000,06457-3834,Sedan,6277857,Middletown
C_CND_004031,44759,Manae,Male,701500,Enterprise Rent A Car,Toyota,Corolla,Overhead Camshaft,Manual,Pale White,22500,60504-7114,Passenger,6404016,Aurora
C_CND_004032,44759,Alondra,Male,540000,Tri-State Mack Inc,Chrysler,300M,DoubleÃ‚Â Overhead Camshaft,Auto,Black,26000,85257-3102,SUV,6202201,Middletown
C_CND_004033,44759,Alyson,Male,1360000,U-Haul CO,Dodge,Caravan,DoubleÃ‚Â Overhead Camshaft,Auto,Black,23000,78758-7841,Hatchback,6707011,Aurora
C_CND_004034,44759,Alyssa,Male,1500000,Buddy Storbeck's Diesel Service Inc,Buick,Park Avenue,DoubleÃ‚Â Overhead Camshaft,Auto,Red,12000,06457-3834,Hatchback,8544463,Greenville
C_CND_004035,44759,Amanda,Male,1180000,C & M Motors Inc,Mitsubishi,Montero,Overhead Camshaft,Manual,Black,16000,60504-7114,SUV,8682462,Janesville
C_CND_004036,44760,Justice,Female,815000,Progressive Shippers Cooperative Association No,Saab,45903,DoubleÃ‚Â Overhead Camshaft,Auto,Red,69001,53546-9427,Sedan,8911189,Janesville
C_CND_004037,44760,Justin,Female,820000,Rabun Used Car Sales,Volvo,S40,DoubleÃ‚Â Overhead Camshaft,Auto,Black,57001,85257-3102,Sedan,6216379,Scottsdale
C_CND_004038,44760,Kaden,Male,411000,Race Car Help,Volkswagen,Passat,DoubleÃ‚Â Overhead Camshaft,Auto,Red,13001,78758-7841,Hatchback,7380944,Austin
C_CND_004039,44760,Kai,Male,790000,Ryder Truck Rental and Leasing,Dodge,Viper,DoubleÃ‚Â Overhead Camshaft,Auto,Red,23001,06457-3834,SUV,8548368,Middletown
C_CND_004040,44760,Kaiden,Male,605000,Saab-Belle Dodge,Jeep,Wrangler,DoubleÃ‚Â Overhead Camshaft,Auto,Red,13001,60504-7114,Hatchback,8304457,Aurora
C_CND_004041,44760,Nicole,Male,13500,Tri-State Mack Inc,Mercedes-B,SLK230,Overhead Camshaft,Manual,Red,71000,85257-3102,Hatchback,6498529,Scottsdale
C_CND_004042,44760,Noemi,Male,1600000,U-Haul CO,Lexus,LX470,Overhead Camshaft,Manual,Pale White,54000,78758-7841,SUV,7818268,Austin
C_CND_004043,44760,Nylah,Female,1460000,Buddy Storbeck's Diesel Service Inc,Ford,Crown Victoria,DoubleÃ‚Â Overhead Camshaft,Auto,Red,29000,06457-3834,Passenger,7348438,Middletown
C_CND_004044,44760,Olivia,Male,677000,C & M Motors Inc,Oldsmobile,Aurora,DoubleÃ‚Â Overhead Camshaft,Auto,Red,24000,60504-7114,Passenger,7937240,Aurora
C_CND_004045,44760,Paola,Female,493500,Capitol KIA,Plymouth,Voyager,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,22500,38701-8047,Passenger,6170153,Greenville
C_CND_004046,44760,Yamilet,Female,540000,Capitol KIA,Volkswagen,Cabrio,Overhead Camshaft,Manual,Red,25001,38701-8047,Sedan,7627060,Greenville
C_CND_004047,44760,Yaretzi,Female,1610000,Chrysler of Tri-Cities,Dodge,Dakota,Overhead Camshaft,Manual,Red,12000,99301-3882,Sedan,7229874,Pasco
C_CND_004048,44760,Zoe,Male,13500,Chrysler Plymouth,Chrysler,300M,DoubleÃ‚Â Overhead Camshaft,Auto,Black,26000,53546-9427,SUV,7879672,Janesville
C_CND_004049,44760,Zoey,Male,1870000,Classic Chevy,Ford,Explorer,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,42000,85257-3102,Hatchback,8183113,Scottsdale
C_CND_004050,44760,Abigail,Male,622000,Clay Johnson Auto Sales,Nissan,Pathfinder,DoubleÃ‚Â Overhead Camshaft,Auto,Red,21000,78758-7841,Hatchback,7166776,Austin
C_CND_004051,44760,Chloe,Male,657000,Gartner Buick Hyundai Saab,BMW,528i,Overhead Camshaft,Manual,Pale White,14000,38701-8047,SUV,7256230,Greenville
C_CND_004052,44760,Thomas,Male,13500,Hatfield Volkswagen,Ford,Expedition,DoubleÃ‚Â Overhead Camshaft,Auto,Black,41000,99301-3882,SUV,8689429,Pasco
C_CND_004053,44760,Chiara,Male,1150000,Suburban Ford,Buick,Century,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,17001,53546-9427,Hardtop,8133662,Janesville
C_CND_004054,44760,Sirine,Male,630000,U-Haul CO,Chevrolet,Prizm,Overhead Camshaft,Manual,Red,22001,78758-7841,Hardtop,6950998,Austin
C_CND_004055,44760,Benjamin,Male,1160000,Motor Vehicle Branch Office,Volvo,S40,Overhead Camshaft,Manual,Red,22000,78758-7841,Sedan,6492813,Austin
C_CND_004056,44760,Amaya,Male,790000,Capitol KIA,Plymouth,Voyager,Overhead Camshaft,Manual,Red,20000,38701-8047,Passenger,8594142,Scottsdale
C_CND_004057,44760,Amber,Male,805000,Chrysler of Tri-Cities,Acura,TL,DoubleÃ‚Â Overhead Camshaft,Auto,Black,23000,99301-3882,Hatchback,7483266,Austin
C_CND_004058,44760,Amelia,Male,530000,Chrysler Plymouth,Subaru,Forester,Overhead Camshaft,Manual,Red,26000,53546-9427,Hatchback,7290446,Middletown
C_CND_004059,44760,Amy,Male,915000,Classic Chevy,Oldsmobile,Bravada,Overhead Camshaft,Manual,Black,36000,85257-3102,Hatchback,7116952,Aurora
C_CND_004060,44760,Ana,Female,460000,Clay Johnson Auto Sales,Saturn,SW,DoubleÃ‚Â Overhead Camshaft,Auto,Red,25000,78758-7841,Passenger,7801534,Greenville
C_CND_004061,44761,Kaleb,Male,805000,Scrivener Performance Engineering,Volvo,S70,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,32001,38701-8047,SUV,8564448,Greenville
